raceId,driverId,position,champ_pos,year
457,177,5,4,1983
457,172,6,9,1983
457,118,7,15,1983
457,152,8,18,1983
457,173,9,19,1983
457,188,10,12,1983
457,176,11,10,1983
457,193,12,11,1983
457,196,13,16,1983
457,105,14,17,1983
457,182,\N,6,1983
457,95,\N,23,1983
457,110,\N,24,1983
457,195,\N,28,1983
457,163,\N,7,1983
457,190,\N,27,1983
457,181,\N,22,1983
457,187,\N,5,1983
457,197,\N,20,1983
457,123,\N,29,1983
457,184,\N,13,1983
457,119,\N,21,1983
457,160,\N,30,1983
457,194,\N,25,1983
458,105,1,8,1983
458,177,2,4,1983
458,187,3,5,1983
458,137,4,2,1983
458,172,5,7,1983
458,95,6,15,1983
458,123,7,19,1983
458,117,8,1,1983
458,152,9,20,1983
458,196,10,18,1983
458,176,11,11,1983
458,184,12,14,1983
458,182,13,6,1983
458,195,\N,27,1983
458,188,\N,13,1983
458,110,\N,25,1983
458,163,\N,9,1983
458,193,\N,12,1983
458,197,\N,22,1983
458,181,\N,24,1983
458,118,\N,17,1983
458,119,\N,23,1983
458,173,\N,21,1983
458,158,\N,10,1983
458,160,\N,30,1983
458,175,\N,3,1983
458,190,\N,29,1983
459,163,1,5,1983
459,158,2,7,1983
459,175,3,3,1983
459,177,4,4,1983
459,117,5,1,1983
459,187,6,6,1983
459,123,7,16,1983
459,105,8,10,1983
459,181,9,21,1983
459,184,10,13,1983
459,193,\N,12,1983
459,119,\N,24,1983
459,118,\N,18,1983
459,152,\N,20,1983
459,95,\N,15,1983
459,110,\N,25,1983
459,172,\N,9,1983
459,196,\N,19,1983
459,195,\N,27,1983
459,190,\N,29,1983
459,188,\N,14,1983
459,137,\N,2,1983
459,182,\N,8,1983
459,173,\N,22,1983
459,176,\N,11,1983
459,197,\N,23,1983
459,198,\N,31,1983
459,160,\N,30,1983
460,117,1,1,1983
460,137,2,2,1983
460,175,3,3,1983
460,95,4,11,1983
460,163,5,5,1983
460,182,6,8,1983
460,184,7,14,1983
460,110,8,21,1983
460,187,9,6,1983
460,197,10,22,1983
460,177,11,4,1983
460,172,12,9,1983
460,105,13,10,1983
460,193,14,13,1983
460,123,15,16,1983
460,195,16,27,1983
460,176,17,12,1983
460,181,\N,23,1983
460,196,\N,19,1983
460,160,\N,30,1983
460,118,\N,18,1983
460,119,\N,25,1983
460,140,\N,31,1983
460,158,\N,7,1983
460,152,\N,20,1983
460,173,\N,24,1983
460,188,\N,15,1983
460,190,\N,29,1983
460,186,\N,33,1983
461,163,1,4,1983
461,110,2,11,1983
461,119,3,12,1983
461,117,4,1,1983
461,187,5,6,1983
461,172,6,9,1983
461,176,7,14,1983
461,197,8,22,1983
461,123,9,18,1983
461,177,10,5,1983
461,188,11,17,1983
461,193,12,15,1983
461,137,13,2,1983
461,182,\N,8,1983
461,158,\N,7,1983
461,160,\N,30,1983
461,196,\N,21,1983
461,184,\N,16,1983
461,152,\N,23,1983
461,118,\N,20,1983
461,140,\N,31,1983
461,175,\N,3,1983
461,173,\N,25,1983
461,105,\N,10,1983
461,95,\N,13,1983
461,195,\N,27,1983
461,186,\N,32,1983
461,190,\N,29,1983
461,181,\N,24,1983
462,117,1,1,1983
462,163,2,3,1983
462,137,3,2,1983
462,158,4,7,1983
462,95,5,12,1983
462,182,6,8,1983
462,197,7,19,1983
462,177,8,5,1983
462,187,9,6,1983
462,190,10,26,1983
462,160,11,27,1983
462,140,12,28,1983
462,123,13,18,1983
462,181,\N,24,1983
462,110,\N,11,1983
462,175,\N,4,1983
462,119,\N,13,1983
462,195,\N,30,1983
462,172,\N,9,1983
462,184,\N,16,1983
462,105,\N,10,1983
462,118,\N,21,1983
462,152,\N,23,1983
462,173,\N,25,1983
462,176,\N,14,1983
462,193,\N,15,1983
462,196,\N,22,1983
462,188,\N,17,1983
462,186,\N,32,1983
463,163,1,2,1983
463,175,2,4,1983
463,187,3,6,1983
463,118,4,15,1983
463,184,5,16,1983
463,105,6,10,1983
463,140,7,23,1983
463,176,8,14,1983
463,119,9,13,1983
463,196,10,22,1983
463,190,11,27,1983
463,195,12,29,1983
463,152,13,24,1983
463,123,14,19,1983
463,177,\N,5,1983
463,181,\N,25,1983
463,137,\N,3,1983
463,117,\N,1,1983
463,158,\N,7,1983
463,172,\N,9,1983
463,95,\N,12,1983
463,182,\N,8,1983
463,193,\N,17,1983
463,173,\N,26,1983
463,110,\N,11,1983
463,197,\N,20,1983
463,160,\N,28,1983
463,188,\N,18,1983
463,186,\N,32,1983
464,137,1,3,1983
464,163,2,2,1983
464,158,3,7,1983
464,175,4,4,1983
464,173,5,18,1983
464,118,6,14,1983
464,152,7,22,1983
464,95,8,12,1983
464,197,9,21,1983
464,176,10,15,1983
464,177,11,5,1983
464,188,12,19,1983
464,195,13,29,1983
464,190,\N,27,1983
464,193,\N,17,1983
464,123,\N,20,1983
464,181,\N,26,1983
464,105,\N,10,1983
464,117,\N,1,1983
464,182,\N,8,1983
464,187,\N,6,1983
464,160,\N,28,1983
464,184,\N,16,1983
464,140,\N,25,1983
464,119,\N,13,1983
464,110,\N,11,1983
464,196,\N,24,1983
464,172,\N,9,1983
464,186,\N,32,1983
465,137,1,2,1983
465,117,2,1,1983
465,95,3,11,1983
465,110,4,12,1983
465,118,5,13,1983
465,152,6,19,1983
465,119,7,14,1983
465,181,8,26,1983
465,163,9,3,1983
465,158,10,7,1983
465,123,11,21,1983
465,195,12,29,1983
465,156,13,30,1983
465,140,14,25,1983
465,196,15,24,1983
465,175,\N,4,1983
465,105,\N,10,1983
465,160,\N,28,1983
465,176,\N,15,1983
465,177,\N,5,1983
465,184,\N,16,1983
465,187,\N,6,1983
465,193,\N,17,1983
465,182,\N,8,1983
465,173,\N,18,1983
465,197,\N,22,1983
465,186,\N,33,1983
465,190,\N,27,1983
465,172,\N,9,1983
466,119,1,9,1983
466,110,2,8,1983
466,137,3,1,1983
466,118,4,14,1983
466,177,5,5,1983
466,158,6,7,1983
466,193,7,17,1983
466,176,8,15,1983
466,123,9,21,1983
466,197,10,22,1983
466,182,11,10,1983
466,186,12,30,1983
466,95,\N,13,1983
466,196,\N,24,1983
466,105,\N,12,1983
466,175,\N,4,1983
466,152,\N,19,1983
466,117,\N,2,1983
466,190,\N,27,1983
466,173,\N,18,1983
466,187,\N,6,1983
466,163,\N,3,1983
466,184,\N,16,1983
466,181,\N,26,1983
466,172,\N,11,1983
466,160,\N,28,1983
467,117,1,1,1982
467,199,2,2,1982
467,163,3,3,1982
467,182,4,4,1982
467,177,5,5,1982
467,187,6,6,1982
467,105,7,7,1982
467,173,8,8,1982
467,194,9,9,1982
467,181,10,10,1982
467,152,11,11,1982
467,200,12,12,1982
467,110,13,13,1982
467,206,14,14,1982
467,196,15,15,1982
467,201,16,16,1982
467,192,17,17,1982
467,202,18,18,1982
467,172,\N,19,1982
467,118,\N,20,1982
467,119,\N,21,1982
467,158,\N,22,1982
467,203,\N,23,1982
467,137,\N,24,1982
467,95,\N,25,1982
467,197,\N,26,1982
467,184,\N,27,1982
467,204,\N,28,1982
467,205,\N,29,1982
467,195,\N,30,1982
467,170,\N,31,1982
468,117,1,1,1982
468,187,2,2,1982
468,95,3,5,1982
468,105,4,6,1982
468,181,5,8,1982
468,202,6,10,1982
468,201,7,11,1982
468,200,8,12,1982
468,197,9,15,1982
468,184,10,16,1982
468,137,\N,27,1982
468,177,\N,9,1982
468,194,\N,14,1982
468,192,\N,21,1982
468,119,\N,22,1982
468,203,\N,23,1982
468,182,\N,7,1982
468,163,\N,4,1982
468,199,\N,3,1982
468,173,\N,13,1982
468,158,\N,26,1982
468,152,\N,17,1982
468,172,\N,24,1982
468,110,\N,18,1982
468,206,\N,19,1982
468,196,\N,20,1982
468,170,\N,28,1982
468,205,\N,29,1982
468,118,\N,25,1982
468,195,\N,31,1982
468,204,\N,30,1982
469,182,1,2,1982
469,177,2,3,1982
469,119,3,8,1982
469,105,4,6,1982
469,173,5,10,1982
469,187,6,4,1982
469,95,7,7,1982
469,200,8,14,1982
469,196,9,15,1982
469,201,10,13,1982
469,203,\N,27,1982
469,158,\N,23,1982
469,110,\N,20,1982
469,205,\N,24,1982
469,195,\N,25,1982
469,172,\N,26,1982
469,197,\N,17,1982
469,137,\N,28,1982
469,206,\N,21,1982
469,207,\N,30,1982
469,117,\N,1,1982
469,202,\N,12,1982
469,163,\N,9,1982
469,152,\N,19,1982
469,194,\N,16,1982
469,181,\N,11,1982
469,170,\N,31,1982
469,204,\N,32,1982
469,192,\N,22,1982
469,184,\N,18,1982
469,118,\N,29,1982
470,202,1,3,1982
470,203,2,7,1982
470,105,3,4,1982
470,197,4,12,1982
470,194,5,14,1982
470,181,\N,15,1982
470,170,\N,24,1982
470,163,\N,10,1982
470,152,\N,20,1982
470,204,\N,25,1982
470,117,\N,1,1982
470,110,\N,21,1982
470,205,\N,27,1982
470,118,\N,28,1982
471,187,1,2,1982
471,177,2,3,1982
471,158,3,12,1982
471,173,4,9,1982
471,137,5,17,1982
471,192,6,18,1982
471,176,7,20,1982
471,196,8,22,1982
471,172,9,23,1982
471,182,\N,4,1982
471,206,\N,27,1982
471,200,\N,21,1982
471,117,\N,1,1982
471,119,\N,13,1982
471,184,\N,24,1982
471,197,\N,14,1982
471,110,\N,26,1982
471,205,\N,30,1982
471,105,\N,6,1982
471,118,\N,31,1982
471,170,\N,28,1982
471,95,\N,10,1982
471,163,\N,11,1982
471,181,\N,16,1982
471,152,\N,25,1982
471,194,\N,15,1982
471,202,\N,5,1982
471,203,\N,7,1982
471,195,\N,32,1982
471,136,\N,34,1982
471,204,\N,29,1982
471,208,\N,35,1982
472,119,1,5,1982
472,202,2,3,1982
472,110,3,12,1982
472,95,4,8,1982
472,173,5,9,1982
472,206,6,19,1982
472,117,7,1,1982
472,205,8,25,1982
472,176,9,21,1982
472,105,10,7,1982
472,177,\N,4,1982
472,182,\N,6,1982
472,137,\N,18,1982
472,187,\N,2,1982
472,181,\N,17,1982
472,172,\N,26,1982
472,158,\N,14,1982
472,194,\N,16,1982
472,163,\N,13,1982
472,152,\N,28,1982
472,184,\N,27,1982
472,136,\N,34,1982
472,200,\N,23,1982
472,118,\N,31,1982
472,197,\N,15,1982
472,195,\N,32,1982
472,170,\N,29,1982
472,204,\N,30,1982
472,196,\N,24,1982
472,192,\N,20,1982
472,208,\N,35,1982
473,187,1,1,1982
473,158,2,7,1982
473,202,3,2,1982
473,177,4,4,1982
473,206,5,16,1982
473,172,6,20,1982
473,200,7,22,1982
473,176,8,23,1982
473,205,9,26,1982
473,163,10,13,1982
473,192,11,21,1982
473,117,\N,3,1982
473,95,\N,9,1982
473,182,\N,6,1982
473,105,\N,8,1982
473,152,\N,28,1982
473,173,\N,10,1982
473,194,\N,17,1982
473,195,\N,32,1982
473,119,\N,5,1982
473,110,\N,14,1982
473,197,\N,15,1982
473,181,\N,18,1982
473,196,\N,25,1982
473,184,\N,27,1982
473,204,\N,30,1982
473,208,\N,35,1982
473,137,\N,19,1982
473,136,\N,34,1982
474,137,1,7,1982
474,119,2,3,1982
474,187,3,1,1982
474,173,4,10,1982
474,176,5,18,1982
474,110,6,14,1982
474,206,7,17,1982
474,184,8,27,1982
474,202,9,2,1982
474,158,10,8,1982
474,200,11,23,1982
474,205,\N,26,1982
474,177,\N,5,1982
474,196,\N,25,1982
474,105,\N,9,1982
474,117,\N,4,1982
474,163,\N,15,1982
474,194,\N,19,1982
474,182,\N,6,1982
474,172,\N,21,1982
474,195,\N,32,1982
474,152,\N,28,1982
474,95,\N,11,1982
474,197,\N,16,1982
474,204,\N,30,1982
474,209,\N,35,1982
474,181,\N,20,1982
474,208,\N,36,1982
474,192,\N,22,1982
475,202,1,2,1982
475,137,2,6,1982
475,177,3,3,1982
475,182,4,7,1982
475,206,5,15,1982
475,184,6,21,1982
475,105,7,9,1982
475,175,8,28,1982
475,187,9,1,1982
475,176,10,18,1982
475,152,11,29,1982
475,181,12,20,1982
475,194,13,19,1982
475,197,14,17,1982
475,119,15,4,1982
475,200,\N,24,1982
475,136,\N,34,1982
475,173,\N,10,1982
475,110,\N,14,1982
475,117,\N,5,1982
475,163,\N,16,1982
475,205,\N,27,1982
475,196,\N,26,1982
475,192,\N,23,1982
475,118,\N,32,1982
475,172,\N,22,1982
475,195,\N,33,1982
475,170,\N,30,1982
475,158,\N,8,1982
475,90,\N,38,1982
475,208,\N,37,1982
476,182,1,3,1982
476,202,2,1,1982
476,175,3,16,1982
476,173,4,8,1982
476,206,5,12,1982
476,117,6,5,1982
476,152,7,27,1982
476,205,8,28,1982
476,184,9,22,1982
476,200,10,25,1982
476,110,\N,15,1982
476,158,\N,9,1982
476,176,\N,19,1982
476,177,\N,4,1982
476,105,\N,10,1982
476,172,\N,23,1982
476,118,\N,32,1982
476,95,\N,11,1982
476,137,\N,7,1982
476,195,\N,33,1982
476,197,\N,18,1982
476,192,\N,24,1982
476,187,\N,2,1982
476,119,\N,6,1982
476,163,\N,17,1982
476,170,\N,30,1982
476,181,\N,21,1982
476,136,\N,34,1982
476,194,\N,20,1982
476,196,\N,29,1982
477,163,1,8,1982
477,117,2,3,1982
477,202,3,1,1982
477,175,4,13,1982
477,177,5,5,1982
477,105,6,10,1982
477,206,7,14,1982
477,182,8,4,1982
477,152,9,26,1982
477,205,10,28,1982
477,181,11,21,1982
477,209,12,30,1982
477,176,13,19,1982
477,172,14,23,1982
477,118,15,31,1982
477,158,16,11,1982
477,110,\N,17,1982
477,137,\N,7,1982
477,173,\N,9,1982
477,187,\N,2,1982
477,200,\N,25,1982
477,184,\N,22,1982
477,119,\N,6,1982
477,194,\N,20,1982
477,197,\N,18,1982
477,170,\N,32,1982
477,136,\N,35,1982
477,195,\N,34,1982
477,196,\N,29,1982
478,175,1,9,1982
478,163,2,6,1982
478,177,3,3,1982
478,105,4,10,1982
478,152,5,20,1982
478,176,6,19,1982
478,205,7,26,1982
478,195,8,30,1982
478,95,9,13,1982
478,118,10,31,1982
478,192,11,25,1982
478,187,\N,2,1982
478,172,\N,24,1982
478,206,\N,14,1982
478,196,\N,29,1982
478,173,\N,11,1982
478,137,\N,8,1982
478,194,\N,21,1982
478,117,\N,4,1982
478,119,\N,7,1982
478,110,\N,17,1982
478,158,\N,12,1982
478,184,\N,23,1982
478,197,\N,18,1982
478,181,\N,22,1982
478,202,\N,1,1982
478,210,\N,38,1982
478,211,\N,39,1982
478,170,\N,33,1982
479,173,1,6,1982
479,177,2,2,1982
479,172,3,17,1982
479,175,4,9,1982
479,182,5,4,1982
479,184,6,24,1982
479,192,7,25,1982
479,117,8,5,1982
479,187,9,3,1982
479,205,\N,26,1982
479,137,\N,10,1982
479,210,\N,35,1982
479,176,\N,20,1982
479,119,\N,8,1982
479,158,\N,12,1982
479,95,\N,13,1982
479,163,\N,7,1982
479,181,\N,23,1982
479,118,\N,31,1982
479,170,\N,33,1982
479,195,\N,30,1982
479,105,\N,11,1982
479,211,\N,38,1982
479,206,\N,14,1982
479,110,\N,18,1982
479,152,\N,21,1982
479,196,\N,29,1982
479,197,\N,19,1982
479,194,\N,22,1982
480,177,1,1,1982
480,117,2,3,1982
480,182,3,5,1982
480,137,4,8,1982
480,119,5,7,1982
480,173,6,6,1982
480,105,7,11,1982
480,95,8,13,1982
480,206,9,14,1982
480,110,10,18,1982
480,205,11,26,1982
480,152,12,21,1982
480,187,13,4,1982
480,194,14,22,1982
480,176,15,20,1982
480,163,16,9,1982
480,158,\N,12,1982
480,181,\N,23,1982
480,197,\N,19,1982
480,172,\N,17,1982
480,170,\N,33,1982
480,196,\N,29,1982
480,211,\N,38,1982
480,118,\N,31,1982
480,195,\N,30,1982
480,175,\N,10,1982
480,192,\N,25,1982
480,210,\N,35,1982
480,184,\N,24,1982
481,163,1,6,1982
481,175,2,7,1982
481,207,3,19,1982
481,187,4,3,1982
481,105,5,11,1982
481,158,6,12,1982
481,95,7,13,1982
481,177,8,1,1982
481,194,9,23,1982
481,110,10,18,1982
481,192,11,26,1982
481,184,12,25,1982
481,195,\N,31,1982
481,173,\N,8,1982
481,152,\N,22,1982
481,176,\N,21,1982
481,117,\N,4,1982
481,182,\N,5,1982
481,197,\N,20,1982
481,137,\N,10,1982
481,119,\N,9,1982
481,172,\N,17,1982
481,170,\N,34,1982
481,206,\N,14,1982
481,118,\N,32,1982
481,205,\N,27,1982
481,211,\N,38,1982
481,181,\N,24,1982
481,196,\N,30,1982
481,210,\N,36,1982
482,105,1,8,1982
482,187,2,3,1982
482,158,3,12,1982
482,117,4,4,1982
482,177,5,1,1982
482,206,6,13,1982
482,176,7,21,1982
482,205,8,27,1982
482,110,9,17,1982
482,152,10,22,1982
482,184,11,25,1982
482,211,12,33,1982
482,196,13,30,1982
482,181,\N,24,1982
482,182,\N,5,1982
482,210,\N,37,1982
482,118,\N,32,1982
482,173,\N,9,1982
482,207,\N,19,1982
482,137,\N,11,1982
482,163,\N,6,1982
482,119,\N,10,1982
482,95,\N,14,1982
482,172,\N,18,1982
482,175,\N,7,1982
482,195,\N,31,1982
482,197,\N,20,1982
482,170,\N,35,1982
482,194,\N,23,1982
482,192,\N,26,1982
483,178,1,1,1981
483,199,2,2,1981
483,137,3,3,1981
483,207,4,4,1981
483,158,5,5,1981
483,175,6,6,1981
483,192,7,7,1981
483,163,8,8,1981
483,176,\N,9,1981
483,202,\N,10,1981
483,197,\N,11,1981
483,212,\N,12,1981
483,152,\N,13,1981
483,172,\N,14,1981
483,177,\N,15,1981
483,136,\N,16,1981
483,119,\N,17,1981
483,213,\N,18,1981
483,95,\N,19,1981
483,203,\N,20,1981
483,187,\N,21,1981
483,173,\N,22,1981
483,117,\N,23,1981
483,110,\N,24,1981
483,214,\N,25,1981
483,206,\N,26,1981
483,215,\N,27,1981
483,216,\N,28,1981
483,194,\N,29,1981
484,199,1,2,1981
484,178,2,1,1981
484,119,3,4,1981
484,176,4,5,1981
484,173,5,8,1981
484,172,6,10,1981
484,197,7,11,1981
484,187,8,13,1981
484,177,9,15,1981
484,175,10,9,1981
484,95,11,16,1981
484,137,12,3,1981
484,217,13,17,1981
484,158,\N,7,1981
484,152,\N,20,1981
484,203,\N,21,1981
484,212,\N,19,1981
484,117,\N,23,1981
484,216,\N,25,1981
484,202,\N,18,1981
484,110,\N,26,1981
484,163,\N,14,1981
484,207,\N,6,1981
484,192,\N,12,1981
484,136,\N,22,1981
484,213,\N,24,1981
484,215,\N,29,1981
484,194,\N,30,1981
484,206,\N,28,1981
484,218,\N,31,1981
485,137,1,3,1981
485,199,2,1,1981
485,117,3,5,1981
485,178,4,2,1981
485,163,5,9,1981
485,173,6,8,1981
485,119,7,4,1981
485,207,8,6,1981
485,216,9,17,1981
485,152,10,18,1981
485,110,11,20,1981
485,136,12,21,1981
485,217,13,22,1981
485,203,\N,25,1981
485,175,\N,11,1981
485,187,\N,15,1981
485,212,\N,24,1981
485,192,\N,14,1981
485,172,\N,12,1981
485,176,\N,7,1981
485,177,\N,16,1981
485,95,\N,19,1981
485,202,\N,23,1981
485,158,\N,10,1981
485,215,\N,27,1981
485,213,\N,26,1981
485,206,\N,29,1981
485,219,\N,31,1981
485,194,\N,30,1981
486,137,1,2,1981
486,119,2,4,1981
486,199,3,1,1981
486,212,4,8,1981
486,202,5,11,1981
486,110,6,14,1981
486,203,7,17,1981
486,163,8,10,1981
486,176,9,7,1981
486,187,10,19,1981
486,175,11,13,1981
486,178,12,3,1981
486,201,13,26,1981
486,219,\N,27,1981
486,194,\N,28,1981
486,105,\N,29,1981
486,213,\N,30,1981
486,152,\N,22,1981
486,158,\N,12,1981
486,207,\N,6,1981
486,177,\N,20,1981
486,172,\N,15,1981
486,117,\N,5,1981
486,215,\N,31,1981
486,216,\N,21,1981
486,206,\N,33,1981
486,136,\N,24,1981
486,192,\N,18,1981
486,118,\N,34,1981
486,205,\N,35,1981
486,173,\N,9,1981
486,95,\N,23,1981
487,199,1,1,1981
487,172,2,5,1981
487,95,3,7,1981
487,203,4,9,1981
487,173,5,6,1981
487,158,6,13,1981
487,187,7,18,1981
487,202,8,15,1981
487,152,9,21,1981
487,207,10,10,1981
487,176,11,11,1981
487,105,12,25,1981
487,160,13,28,1981
487,212,\N,12,1981
487,219,\N,29,1981
487,192,\N,20,1981
487,213,\N,31,1981
487,178,\N,3,1981
487,110,\N,17,1981
487,137,\N,2,1981
487,177,\N,22,1981
487,117,\N,8,1981
487,119,\N,4,1981
487,216,\N,23,1981
487,206,\N,33,1981
487,163,\N,14,1981
487,194,\N,30,1981
487,201,\N,27,1981
487,175,\N,16,1981
487,118,\N,35,1981
487,205,\N,36,1981
488,203,1,4,1981
488,178,2,2,1981
488,172,3,5,1981
488,202,4,7,1981
488,158,5,8,1981
488,176,6,12,1981
488,175,7,16,1981
488,137,\N,3,1981
488,187,\N,18,1981
488,105,\N,24,1981
488,152,\N,21,1981
488,117,\N,11,1981
488,199,\N,1,1981
488,173,\N,9,1981
488,163,\N,15,1981
488,119,\N,6,1981
488,95,\N,10,1981
488,216,\N,23,1981
488,110,\N,17,1981
488,207,\N,13,1981
488,177,\N,22,1981
488,219,\N,29,1981
488,212,\N,14,1981
488,192,\N,20,1981
488,160,\N,27,1981
488,213,\N,31,1981
488,201,\N,28,1981
488,206,\N,33,1981
488,194,\N,30,1981
488,205,\N,36,1981
488,118,\N,35,1981
489,203,1,4,1981
489,172,2,5,1981
489,187,3,11,1981
489,199,4,1,1981
489,173,5,7,1981
489,95,6,8,1981
489,178,7,2,1981
489,207,8,14,1981
489,163,9,16,1981
489,152,10,21,1981
489,192,11,19,1981
489,177,12,22,1981
489,175,13,17,1981
489,194,14,29,1981
489,202,15,9,1981
489,206,16,30,1981
489,158,\N,10,1981
489,219,\N,31,1981
489,212,\N,15,1981
489,216,\N,23,1981
489,137,\N,3,1981
489,117,\N,12,1981
489,119,\N,6,1981
489,110,\N,18,1981
489,105,\N,24,1981
489,213,\N,32,1981
489,201,\N,28,1981
489,205,\N,35,1981
489,118,\N,36,1981
489,220,\N,37,1981
490,117,1,6,1981
490,187,2,7,1981
490,137,3,2,1981
490,163,4,12,1981
490,202,5,10,1981
490,173,6,9,1981
490,95,7,11,1981
490,207,8,15,1981
490,212,9,16,1981
490,199,10,1,1981
490,110,11,18,1981
490,176,12,14,1981
490,158,13,13,1981
490,119,14,8,1981
490,152,15,21,1981
490,105,16,24,1981
490,178,17,3,1981
490,172,\N,5,1981
490,206,\N,30,1981
490,203,\N,4,1981
490,175,\N,17,1981
490,177,\N,22,1981
490,194,\N,29,1981
490,192,\N,19,1981
490,216,\N,23,1981
490,205,\N,35,1981
490,201,\N,28,1981
490,213,\N,32,1981
490,118,\N,36,1981
491,187,1,6,1981
491,199,2,1,1981
491,172,3,5,1981
491,158,4,9,1981
491,212,5,14,1981
491,201,6,19,1981
491,206,7,22,1981
491,197,8,20,1981
491,163,9,13,1981
491,119,10,8,1981
491,176,11,15,1981
491,207,\N,16,1981
491,177,\N,24,1981
491,173,\N,10,1981
491,117,\N,7,1981
491,175,\N,17,1981
491,202,\N,11,1981
491,137,\N,2,1981
491,152,\N,23,1981
491,203,\N,4,1981
491,178,\N,3,1981
491,110,\N,18,1981
491,105,\N,26,1981
491,216,\N,25,1981
491,192,\N,21,1981
491,205,\N,35,1981
491,95,\N,12,1981
491,194,\N,30,1981
491,118,\N,36,1981
491,213,\N,32,1981
492,137,1,2,1981
492,117,2,7,1981
492,172,3,3,1981
492,212,4,10,1981
492,158,5,9,1981
492,187,6,6,1981
492,173,7,11,1981
492,197,8,20,1981
492,207,9,16,1981
492,203,10,5,1981
492,178,11,4,1981
492,216,12,25,1981
492,163,13,14,1981
492,176,14,15,1981
492,152,15,23,1981
492,194,\N,30,1981
492,201,\N,19,1981
492,199,\N,1,1981
492,119,\N,8,1981
492,175,\N,17,1981
492,206,\N,22,1981
492,95,\N,13,1981
492,110,\N,18,1981
492,202,\N,12,1981
492,177,\N,24,1981
492,205,\N,35,1981
492,213,\N,32,1981
492,118,\N,36,1981
492,105,\N,26,1981
492,192,\N,21,1981
493,172,1,3,1981
493,163,2,8,1981
493,137,3,2,1981
493,178,4,4,1981
493,199,5,1,1981
493,187,6,6,1981
493,173,7,12,1981
493,110,8,18,1981
493,202,9,13,1981
493,197,10,20,1981
493,206,11,21,1981
493,207,\N,16,1981
493,201,\N,19,1981
493,119,\N,9,1981
493,194,\N,30,1981
493,105,\N,26,1981
493,152,\N,23,1981
493,212,\N,11,1981
493,216,\N,25,1981
493,117,\N,7,1981
493,175,\N,17,1981
493,95,\N,14,1981
493,203,\N,5,1981
493,176,\N,15,1981
493,158,\N,10,1981
493,118,\N,36,1981
493,205,\N,35,1981
493,213,\N,32,1981
494,117,1,5,1981
494,137,2,1,1981
494,178,3,4,1981
494,212,4,9,1981
494,173,5,12,1981
494,194,6,20,1981
494,216,7,22,1981
494,176,8,15,1981
494,105,9,26,1981
494,201,10,19,1981
494,207,\N,16,1981
494,187,\N,7,1981
494,158,\N,11,1981
494,197,\N,21,1981
494,163,\N,8,1981
494,152,\N,25,1981
494,172,\N,3,1981
494,199,\N,2,1981
494,119,\N,10,1981
494,206,\N,23,1981
494,202,\N,13,1981
494,95,\N,14,1981
494,175,\N,17,1981
494,203,\N,6,1981
494,110,\N,18,1981
494,205,\N,35,1981
494,177,\N,27,1981
494,192,\N,24,1981
494,213,\N,32,1981
494,118,\N,36,1981
495,117,1,3,1981
495,178,2,4,1981
495,199,3,1,1981
495,173,4,8,1981
495,202,5,13,1981
495,137,6,2,1981
495,110,7,17,1981
495,152,8,25,1981
495,197,9,21,1981
495,205,10,28,1981
495,207,\N,16,1981
495,206,\N,23,1981
495,175,\N,18,1981
495,95,\N,14,1981
495,187,\N,7,1981
495,119,\N,11,1981
495,105,\N,26,1981
495,194,\N,20,1981
495,163,\N,9,1981
495,172,\N,5,1981
495,158,\N,12,1981
495,201,\N,19,1981
495,203,\N,6,1981
495,212,\N,10,1981
495,176,\N,15,1981
495,213,\N,33,1981
495,118,\N,36,1981
495,216,\N,22,1981
495,177,\N,27,1981
495,192,\N,24,1981
496,172,1,3,1981
496,187,2,6,1981
496,203,3,7,1981
496,152,4,17,1981
496,137,5,2,1981
496,173,6,8,1981
496,207,7,16,1981
496,206,8,23,1981
496,176,9,15,1981
496,199,10,1,1981
496,105,11,26,1981
496,158,12,12,1981
496,110,\N,18,1981
496,117,\N,4,1981
496,95,\N,14,1981
496,201,\N,20,1981
496,212,\N,10,1981
496,197,\N,22,1981
496,178,\N,5,1981
496,202,\N,13,1981
496,194,\N,21,1981
496,175,\N,19,1981
496,119,\N,11,1981
496,163,\N,9,1981
496,177,\N,27,1981
496,192,\N,25,1981
496,205,\N,28,1981
496,198,\N,37,1981
496,118,\N,36,1981
496,213,\N,33,1981
497,178,1,3,1981
497,117,2,5,1981
497,152,3,15,1981
497,95,4,14,1981
497,137,5,1,1981
497,172,6,4,1981
497,187,7,6,1981
497,199,8,2,1981
497,202,9,13,1981
497,177,10,26,1981
497,119,11,11,1981
497,110,12,18,1981
497,105,13,27,1981
497,194,\N,21,1981
497,118,\N,33,1981
497,207,\N,17,1981
497,203,\N,7,1981
497,212,\N,10,1981
497,176,\N,16,1981
497,158,\N,12,1981
497,163,\N,9,1981
497,175,\N,19,1981
497,173,\N,8,1981
497,197,\N,22,1981
497,201,\N,20,1981
497,192,\N,25,1981
497,206,\N,23,1981
497,198,\N,37,1981
497,205,\N,28,1981
497,213,\N,34,1981
498,178,1,1,1980
498,137,2,2,1980
498,177,3,3,1980
498,206,4,4,1980
498,152,5,5,1980
498,117,6,6,1980
498,217,7,7,1980
498,221,\N,8,1980
498,222,\N,9,1980
498,223,\N,10,1980
498,224,\N,11,1980
498,203,\N,12,1980
498,172,\N,13,1980
498,119,\N,14,1980
